,region,year,unit_type,main_gks,additional,ministry_mvd,ministry_defence,map_region,id,num_all,num_partial,num_defence_all,num_defence_service,num_defence_disability,num_defence_lost,num_mvd_all,num_mvd_service,num_mvd_disability,num_mvd_lost,pens_total,pens_age,pens_disability,pens_service,pens_social,pens_lost,pens2livmin,cpi,working,population,urban,unempl,grppc
893,Нижегородская область,1999,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,,,22909,16288,1915,4706,,,,,507.7,,,,,,96.9,,2091423,3641861,77.86,,19806.2
894,Нижегородская область,2000,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,,,23623,16819,1972,4832,,,,,826.4,,,,,,98.6,,2102645,3611354,77.95,7.8,29090.1
895,Нижегородская область,2001,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,,,23636,17060,1920,4656,,,,,1156,,,,,,106.4,,2100011,3574584,78.07,8.2,41773.2
896,Нижегородская область,2002,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,,,23006,17619,1421,3966,,,,,1481,,,,,,115.1,115.41,2107658,3535199,78.21,7.8,48321.6
897,Нижегородская область,2003,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,,,23003,17792,1349,3862,,,,,1763.3,,,,,,113.4,115.34,2114743,3498376,78.3,6.2,59149.2
898,Нижегородская область,2004,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,,,22540,17308,1307,3925,,,,,2013.2,,,,,,114.6,114.32,2109324,3464488,78.1,7.4,69629.5
899,Нижегородская область,2005,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,,,22404,17342,1230,3832,,,,,2506.3,,,,,,121.3,111.94,2102231,3431111,78.3,6,87354.7
900,Нижегородская область,2006,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,,,22059,17348,1146,3565,,,,,2798,,,,,,107.8,110.57,2088559,3399341,78.4,5.4,110662.7
901,Нижегородская область,2007,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,1043,1001,21802,17361,1059,3382,,,,,3593.7,,,,,,116.4,116.09,2073635,3373588,78.5,4.5,140297.9
902,Нижегородская область,2008,1,        Нижегородская область,        Нижегородская область,Нижегородская область,        Нижегородская область,Nizhegorod,47,1037,995,21469,17304,992,3173,,,,,4436.4,,,,,,116.2,115.32,2055690,3353268,78.6,5.7,175587.1
